编号,片段名,文本,语言,中文,label,音频路径,answer
54215,电视剧4 EP11,,泰语,我的画党哪里不会啊,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_37,219_00_23_39,019_chinesetts.wav",ภาพวาดของฉันมันผิดตรงไหนเหรอ
54216,电视剧4 EP11,,英语,这些都是我辛辛苦苦写的你凭什么这么说他,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_39,380_00_23_42,100_chinesetts.wav","These are all the things I worked so hard to write, what right do you have to say that about him?"
54217,电视剧4 EP11,,泰语,这些都是我辛辛苦苦写的你凭什么这么说他,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_39,380_00_23_42,100_chinesetts.wav",นี่คือสิ่งที่ฉันเขียนขึ้นมาอย่างยากลำบาก นายมีสิทธิ์อะไรมาพูดแบบนั้นกับเขา
54218,电视剧4 EP11,,英语,你为何不知错,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_42,459_00_23_43,779_chinesetts.wav",Why don't you admit your mistake?
54219,电视剧4 EP11,,泰语,你为何不知错,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_42,459_00_23_43,779_chinesetts.wav",ทำไมคุณถึงไม่รู้ว่าตัวเองผิด
54220,电视剧4 EP11,,英语,今天这件事我会帮你遮掩过去,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_46,900_00_23_48,739_chinesetts.wav",I'll help you cover up what happened today.
54221,电视剧4 EP11,,泰语,今天这件事我会帮你遮掩过去,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_46,900_00_23_48,739_chinesetts.wav",วันนี้เรื่องนี้ฉันจะช่วยคุณปิดบังไปก่อน
54222,电视剧4 EP11,,英语,但这些东西绝对不能留在古中也不能让任何人知道,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_48,939_00_23_52,299_chinesetts.wav","But these things must absolutely not remain in Guzhong, and no one can know about them."
54223,电视剧4 EP11,,泰语,但这些东西绝对不能留在古中也不能让任何人知道,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_48,939_00_23_52,299_chinesetts.wav",แต่ว่าสิ่งของพวกนี้ ห้ามทิ้งไว้ในกู่จงเด็ดขาด และอย่าให้ใครรู้เรื่องนี้ด้วย
54224,电视剧4 EP11,,英语,你要干什么,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_52,499_00_23_53,420_chinesetts.wav",What do you want?
54225,电视剧4 EP11,,泰语,你要干什么,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_52,499_00_23_53,420_chinesetts.wav",คุณจะทำอะไร
54226,电视剧4 EP11,,英语,这是我的东西你凭什么动它,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_53,900_00_23_55,620_chinesetts.wav","This is my stuff, what right do you have to touch it?"
54227,电视剧4 EP11,,泰语,这是我的东西你凭什么动它,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_53,900_00_23_55,620_chinesetts.wav",นี่คือของของฉัน นายมีสิทธิ์อะไรมาขยับมัน
54228,电视剧4 EP11,,英语,都已经闹成这个样子了你还要怎么样,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_55,820_00_23_58,180_chinesetts.wav","It's already come to this, what more do you want?"
54229,电视剧4 EP11,,泰语,都已经闹成这个样子了你还要怎么样,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_55,820_00_23_58,180_chinesetts.wav",ถึงจะวุ่นวายขนาดนี้แล้ว คุณยังจะเอาอะไรอีก
54230,电视剧4 EP11,,英语,这让旁人看来我旁人顾少夫人是一个专门写不堪入目欢迎之物的人,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_58,539_00_24_03,299_chinesetts.wav","To outsiders, it makes me—the young mistress of the Gu family—look like someone who specializes in writing vulgar and indecent works."
54231,电视剧4 EP11,,泰语,这让旁人看来我旁人顾少夫人是一个专门写不堪入目欢迎之物的人,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_58,539_00_24_03,299_chinesetts.wav",นี่ทำให้คนอื่นมองว่าฉัน ภรรยาน้อยของตระกูลกู่ เป็นคนที่เขียนแต่เรื่องราวน่าอับอายและไม่เหมาะสม
54232,电视剧4 EP11,,英语,他们怎么看我们,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_03,459_00_24_04,779_chinesetts.wav",How do they see us?
54233,电视剧4 EP11,,泰语,他们怎么看我们,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_03,459_00_24_04,779_chinesetts.wav",พวกเขามองพวกเราเป็นยังไง
54234,电视剧4 EP11,,英语,那么多人喜欢我的话那为什么偏偏在你们讨厌我就变成了不堪入目呢,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_05,060_00_24_10,820_chinesetts.wav","If so many people like me, why is it that when you hate me, I become unbearable to look at?"
54235,电视剧4 EP11,,泰语,那么多人喜欢我的话那为什么偏偏在你们讨厌我就变成了不堪入目呢,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_05,060_00_24_10,820_chinesetts.wav",มีคนชอบฉันตั้งมากมาย ทำไมพอถึงพวกเธอกลับมองว่าฉันน่ารังเกียจขนาดนี้
54236,电视剧4 EP11,,英语,我桃源谷规矩严明自然容不下这些东西,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_19,820_00_24_22,660_chinesetts.wav","Taoyuan Valley has strict rules, and naturally cannot tolerate such things."
54237,电视剧4 EP11,,泰语,我桃源谷规矩严明自然容不下这些东西,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_19,820_00_24_22,660_chinesetts.wav",หุบเขาเถาหยวนของข้ามีกฎเกณฑ์เคร่งครัด ย่อมไม่อาจยอมรับสิ่งเหล่านี้ได้
54238,电视剧4 EP11,,英语,你若想平息今天的事态就必须要答应我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_23,019_00_24_26,259_chinesetts.wav","If you want to calm today's situation, you must agree to my terms."
54239,电视剧4 EP11,,泰语,你若想平息今天的事态就必须要答应我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_23,019_00_24_26,259_chinesetts.wav",ถ้าเจ้าอยากให้เรื่องวันนี้สงบลง เจ้าต้องรับปากฉันก่อน
54240,电视剧4 EP11,,英语,从今往后绝对不能碰也不能写这些话本,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_26,580_00_24_30,219_chinesetts.wav","From now on, you must never touch or write these novels again."
54241,电视剧4 EP11,,泰语,从今往后绝对不能碰也不能写这些话本,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_26,580_00_24_30,219_chinesetts.wav",จากนี้ไป ห้ามแตะต้องหรือเขียนนิยายพวกนี้เด็ดขาด
54242,电视剧4 EP11,,英语,你之前的荒唐之事也绝对不能再告诉任何人,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_30,539_00_24_34,060_chinesetts.wav",You must never tell anyone about your past foolish deeds again.
54243,电视剧4 EP11,,泰语,你之前的荒唐之事也绝对不能再告诉任何人,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_30,539_00_24_34,060_chinesetts.wav",เรื่องไร้สาระที่เธอทำไปก่อนหน้านั้น ห้ามบอกใครเด็ดขาด
54244,电视剧4 EP11,,英语,你威胁我是吗,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_35,779_00_24_37,420_chinesetts.wav",Are you threatening me?
54245,电视剧4 EP11,,泰语,你威胁我是吗,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_35,779_00_24_37,420_chinesetts.wav",คุณขู่ฉันใช่ไหม
54246,电视剧4 EP11,,英语,我没有威胁你我只是希望你能想清楚,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_37,499_00_24_40,620_chinesetts.wav","I'm not threatening you, I just hope you can think it through."
54247,电视剧4 EP11,,泰语,我没有威胁你我只是希望你能想清楚,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_37,499_00_24_40,620_chinesetts.wav",ฉันไม่ได้ขู่คุณ ฉันแค่หวังว่าคุณจะคิดให้ดี
54248,电视剧4 EP11,,英语,在这件事上我绝不退让,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_48,219_00_24_51,779_chinesetts.wav","On this matter, I will never back down."
54249,电视剧4 EP11,,泰语,在这件事上我绝不退让,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_48,219_00_24_51,779_chinesetts.wav",เรื่องนี้ฉันจะไม่ยอมแพ้แน่นอน
54250,电视剧4 EP11,,英语,你居然这样说我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_56,699_00_24_58,420_chinesetts.wav",How could you say that to me?
54251,电视剧4 EP11,,泰语,你居然这样说我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_56,699_00_24_58,420_chinesetts.wav",เธอกล้าว่าฉันแบบนี้ได้ยังไง
54252,电视剧4 EP11,,英语,我说的是事实,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_58,820_00_25_00,060_chinesetts.wav",I'm telling the truth.
54253,电视剧4 EP11,,泰语,我说的是事实,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_58,820_00_25_00,060_chinesetts.wav",ฉันพูดความจริง
54254,电视剧4 EP11,,英语,你以为我想嫁到你们这个破桃源谷吗,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_00,219_00_25_03,140_chinesetts.wav",Do you think I want to marry into your lousy Taoyuan Valley?
54255,电视剧4 EP11,,泰语,你以为我想嫁到你们这个破桃源谷吗,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_00,219_00_25_03,140_chinesetts.wav",เธอคิดว่าขฉันอยากแต่งงานไปยังหุบเขาเถาหยวนอันห่วยแตกของพวกเธอจริงๆหรือ?
54256,电视剧4 EP11,,英语,想爱你放弃太难不可能,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_04,180_00_25_06,820_chinesetts.wav","Loving you is too hard to give up, impossible."
54257,电视剧4 EP11,,泰语,想爱你放弃太难不可能,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_04,180_00_25_06,820_chinesetts.wav",อยากจะรักเธอ แต่การยอมแพ้นั้นยากเกินไป เป็นไปไม่ได้เลย
54258,电视剧4 EP11,,英语,这马上都到了大婚之日了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_12,459_00_25_14,140_chinesetts.wav",The wedding day is almost here.
54259,电视剧4 EP11,,泰语,这马上都到了大婚之日了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_12,459_00_25_14,140_chinesetts.wav",อีกไม่นานก็ถึงวันแต่งงานแล้ว
54260,电视剧4 EP11,,英语,你居然说什么不嫁了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_14,299_00_25_15,539_chinesetts.wav",You actually said you won't get married?
54261,电视剧4 EP11,,泰语,你居然说什么不嫁了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_14,299_00_25_15,539_chinesetts.wav",เธอพูดอะไรนะว่าไม่แต่งงานแล้ว
54262,电视剧4 EP11,,英语,是他欺负我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_15,699_00_25_16,739_chinesetts.wav",It was him who bullied me.
54263,电视剧4 EP11,,泰语,是他欺负我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_15,699_00_25_16,739_chinesetts.wav",เขาเป็นคนรังแกฉัน
54264,电视剧4 EP11,,英语,风儿你先说,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_24,180_00_25_25,499_chinesetts.wav","Fenger, you go first."
54265,电视剧4 EP11,,泰语,风儿你先说,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_24,180_00_25_25,499_chinesetts.wav",เฟิงเอ๋อร์ เจ้าพูดก่อน
54266,电视剧4 EP11,,英语,父亲此事此事请恕风儿实在不便告知,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_27,820_00_25_33,620_chinesetts.wav","Father, regarding this matter, I'm afraid Feng really cannot disclose it."
54267,电视剧4 EP11,,泰语,父亲此事此事请恕风儿实在不便告知,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_27,820_00_25_33,620_chinesetts.wav",ท่านพ่อ เรื่องนี้เรื่องนี้ ขอประทานโทษเฟิงเอ๋อร์ด้วย ที่ไม่สามารถบอกได้จริง ๆ
54268,电视剧4 EP11,,英语,你个混账,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_33,820_00_25_35,539_chinesetts.wav",You bastard.
54269,电视剧4 EP11,,泰语,你个混账,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_33,820_00_25_35,539_chinesetts.wav",ไอ้เวรเอ๊ย
54270,电视剧4 EP11,,英语,玉兄这是干嘛,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_36,340_00_25_37,900_chinesetts.wav","Brother Yu, what are you doing?"
54271,电视剧4 EP11,,泰语,玉兄这是干嘛,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_36,340_00_25_37,900_chinesetts.wav",พี่หยก นี่ทำอะไรกันเนี่ย
54272,电视剧4 EP11,,英语,库房刚刚被盗死伤众多,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_38,060_00_25_40,259_chinesetts.wav",The warehouse was just robbed with many casualties.
54273,电视剧4 EP11,,泰语,库房刚刚被盗死伤众多,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_38,060_00_25_40,259_chinesetts.wav",คลังเก็บของเพิ่งถูกโจรกรรม มีผู้เสียชีวิตและบาดเจ็บจำนวนมาก
54274,电视剧4 EP11,,英语,这明显是有人针对我们桃源国,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_40,699_00_25_42,699_chinesetts.wav",This is clearly someone targeting our Taoyuan Valley.
54275,电视剧4 EP11,,泰语,这明显是有人针对我们桃源国,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_40,699_00_25_42,699_chinesetts.wav",เห็นได้ชัดว่ามีคนจงใจโจมตีประเทศเถาหยวนของเรา
54276,电视剧4 EP11,,英语,在这个节骨眼儿上你还闹小孩子脾气,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_43,340_00_25_46,100_chinesetts.wav","At this critical moment, you're still acting like a spoiled child."
54277,电视剧4 EP11,,泰语,在这个节骨眼儿上你还闹小孩子脾气,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_43,340_00_25_46,100_chinesetts.wav",ในเวลาสำคัญแบบนี้ เธอยังจะมาทำตัวเป็นเด็กอีกเหรอ
54278,电视剧4 EP11,,英语,是孩儿的错,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_48,180_00_25_49,380_chinesetts.wav",It's my fault.
54279,电视剧4 EP11,,泰语,是孩儿的错,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_48,180_00_25_49,380_chinesetts.wav",เป็นความผิดของเด็กน้อย
54280,电视剧4 EP11,,英语,请父亲放心婚礼一定会照常举行的,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_49,939_00_25_53,660_chinesetts.wav","Rest assured, Father, the wedding will proceed as scheduled."
54281,电视剧4 EP11,,泰语,请父亲放心婚礼一定会照常举行的,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_49,939_00_25_53,660_chinesetts.wav",พ่อท่านโปรดวางใจเถอะ งานแต่งงานจะต้องจัดขึ้นตามปกติแน่นอน
54282,电视剧4 EP11,,英语,我也会向木丘姑娘道歉,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_53,900_00_25_55,459_chinesetts.wav",I will also apologize to Miss Muqiu.
54283,电视剧4 EP11,,泰语,我也会向木丘姑娘道歉,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_53,900_00_25_55,459_chinesetts.wav",ฉันก็จะขอโทษแม่นางมู่ชิวเช่นกัน
54284,电视剧4 EP11,,英语,但恳请两位长辈允许我们私下解决,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_56,100_00_25_59,219_chinesetts.wav",But we sincerely ask both elders to allow us to resolve this matter privately.
54285,电视剧4 EP11,,泰语,但恳请两位长辈允许我们私下解决,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_56,100_00_25_59,219_chinesetts.wav",แต่ขอวิงวอนให้ท่านผู้อาวุโสทั้งสองโปรดอนุญาตให้พวกเราแก้ไขปัญหาเป็นการส่วนตัว
54286,电视剧4 EP11,,英语,医生啊听孩子的让他们自己好好解决,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_00,459_00_26_04,100_chinesetts.wav","Doc, listen to the kids and let them sort it out themselves."
54287,电视剧4 EP11,,泰语,医生啊听孩子的让他们自己好好解决,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_00,459_00_26_04,100_chinesetts.wav",หมอครับ ฟังเด็ก ๆ เขาเถอะ ให้พวกเขาแก้ไขปัญหากันเองดีกว่า
54288,电视剧4 EP11,,英语,你给我记住千万别丢了我们朋友骨的脸面,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_04,499_00_26_08,539_chinesetts.wav","Remember, don't you dare disgrace the reputation of our Friend Bone."
54289,电视剧4 EP11,,泰语,你给我记住千万别丢了我们朋友骨的脸面,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_04,499_00_26_08,539_chinesetts.wav",จำเอาไว้ให้ดี ห้ามทำให้หน้าเพื่อนของพวกเราขายหน้าเด็ดขาด
54290,电视剧4 EP11,,英语,日出日出你等等我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_14,539_00_26_19,140_chinesetts.wav","Sunrise, sunrise, wait for me!"
54291,电视剧4 EP11,,泰语,日出日出你等等我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_14,539_00_26_19,140_chinesetts.wav",พระอาทิตย์ขึ้น พระอาทิตย์ขึ้น รอฉันด้วยนะ
54292,电视剧4 EP11,,英语,木桥姑娘此婚约关系重大,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_44,499_00_26_47,100_chinesetts.wav","Miss Muqiao, this engagement is of great importance."
54293,电视剧4 EP11,,泰语,木桥姑娘此婚约关系重大,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_44,499_00_26_47,100_chinesetts.wav",แม่นางมู่เฉียว สัญญาสมรสนี้เป็นเรื่องสำคัญยิ่ง
54294,电视剧4 EP11,,英语,就算你不想嫁这婚也非结不可了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_49,340_00_26_52,299_chinesetts.wav","Even if you don't want to marry, this wedding must go on."
54295,电视剧4 EP11,,泰语,就算你不想嫁这婚也非结不可了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_49,340_00_26_52,299_chinesetts.wav",ต่อให้เธอไม่อยากแต่งงาน การแต่งงานนี้ก็ต้องมีขึ้นอยู่ดี
54296,电视剧4 EP11,,英语,明明是你微笑我不觉得,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_52,620_00_26_54,459_chinesetts.wav","It's clearly you who smiled, but I don't feel it."
54297,电视剧4 EP11,,泰语,明明是你微笑我不觉得,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_52,620_00_26_54,459_chinesetts.wav",เห็นชัดว่าเป็นคุณที่ยิ้ม ฉันไม่รู้สึกอะไรเลย
54298,电视剧4 EP11,,英语,我只是要你能够安分守己,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_55,620_00_26_57,380_chinesetts.wav",I just want you to behave yourself.
54299,电视剧4 EP11,,泰语,我只是要你能够安分守己,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_55,620_00_26_57,380_chinesetts.wav",ฉันแค่ต้องการให้เธออยู่ในระเบียบวินัยเท่านั้น
54300,电视剧4 EP11,,英语,不要再信那些乱七八糟的话本了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_58,060_00_26_59,939_chinesetts.wav",Stop believing in those nonsensical novels anymore.
54301,电视剧4 EP11,,泰语,不要再信那些乱七八糟的话本了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_26_58,060_00_26_59,939_chinesetts.wav",อย่าไปเชื่อนิยายยุ่งเหยิงพวกนั้นอีกเลย
54302,电视剧4 EP11,,英语,要你的命,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_27_03,900_00_27_04,939_chinesetts.wav",I want your life.
54303,电视剧4 EP11,,泰语,要你的命,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_27_03,900_00_27_04,939_chinesetts.wav",จะเอาชีวิตของนาย
54304,电视剧4 EP11,,英语,事已至此难道你要全天下的人禁止两家颜面全无你才满意,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_27_05,420_00_27_10,499_chinesetts.wav","Given the situation, do you really want to humiliate both families in front of the whole world before you're satisfied?"
54305,电视剧4 EP11,,泰语,事已至此难道你要全天下的人禁止两家颜面全无你才满意,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_27_05,420_00_27_10,499_chinesetts.wav",เรื่องมันถึงขนาดนี้แล้ว เธอต้องการให้คนทั้งโลกห้ามปราม จนทั้งสองตระกูลเสียหน้าจนหมดหรือ จึงจะพอใจ
54306,电视剧4 EP11,,英语,只要你答应我顺利履行亲事,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_27_20,060_00_27_24,060_chinesetts.wav",As long as you promise to go through with the marriage smoothly.
54307,电视剧4 EP11,,泰语,只要你答应我顺利履行亲事,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_27_20,060_00_27_24,060_chinesetts.wav",ขอเพียงท่านรับปากว่าจะจัดพิธีแต่งงานให้สำเร็จลุล่วง
54308,电视剧4 EP11,,英语,我答应你以后你想写什么话本哪怕做出任何出格的事情我都睁一只眼闭一只眼,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_27_24,340_00_27_31,779_chinesetts.wav","I promise you that from now on, whatever stories you want to write or whatever outrageous things you do, I'll turn a blind eye."
54309,电视剧4 EP11,,泰语,我答应你以后你想写什么话本哪怕做出任何出格的事情我都睁一只眼闭一只眼,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_27_24,340_00_27_31,779_chinesetts.wav",ฉันสัญญาว่าต่อไปเธออยากเขียนนิยายแบบไหน หรือจะทำเรื่องอะไรที่ออกนอกกรอบ ฉันก็จะทำเป็นมองไม่เห็น
54310,电视剧4 EP11,,英语,只要面上不会让人耻笑四下你想怎样我都随你,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_27_34,939_00_27_40,820_chinesetts.wav","As long as it doesn't bring public disgrace, you can do whatever you want in private."
54311,电视剧4 EP11,,泰语,只要面上不会让人耻笑四下你想怎样我都随你,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_27_34,939_00_27_40,820_chinesetts.wav",ขอเพียงไม่ทำให้คนอื่นหัวเราะเยาะในที่สาธารณะ ส่วนเรื่องอื่น ๆ เธอจะทำยังไงฉันก็ตามใจเธอ
54312,电视剧4 EP11,,英语,但只有一点玉家的颜面绝不可丢,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_27_41,459_00_27_46,539_chinesetts.wav",But there's one thing—the Yan family's dignity must never be compromised.
54313,电视剧4 EP11,,泰语,但只有一点玉家的颜面绝不可丢,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_27_41,459_00_27_46,539_chinesetts.wav",แต่มีเพียงสิ่งเดียวที่ต้องรักษาไว้ นั่นคือศักดิ์ศรีของตระกูลหยก
54314,电视剧4 EP11,,英语,你等等在你心里头圆股的颜面是不是比什么都重要,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_27_47,100_00_27_55,219_chinesetts.wav","Wait, in your heart, is the reputation of Yuangu more important than anything else?"
54315,电视剧4 EP11,,泰语,你等等在你心里头圆股的颜面是不是比什么都重要,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_27_47,100_00_27_55,219_chinesetts.wav",เดี๋ยวก่อน ในใจเจ้า หน้าตาของหยวนกู่สำคัญกว่าทุกสิ่งใช่ไหม
54316,电视剧4 EP11,,英语,说婚约关乎到陛下的颜面,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_28_07,620_00_28_10,620_chinesetts.wav",The engagement concerns His Majesty's dignity.
54317,电视剧4 EP11,,泰语,说婚约关乎到陛下的颜面,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_28_07,620_00_28_10,620_chinesetts.wav",สัญญาสมรสนี่มันเกี่ยวกับศักดิ์ศรีของพระองค์ด้วยนะ
54318,电视剧4 EP11,,英语,在我心中没什么比一家盐面更重要,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_28_11,100_00_28_15,100_chinesetts.wav","In my heart, nothing is more important than a bowl of salted noodles."
54319,电视剧4 EP11,,泰语,在我心中没什么比一家盐面更重要,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_28_11,100_00_28_15,100_chinesetts.wav",ในใจของฉันไม่มีอะไรสำคัญไปกว่าน้ำปลารสเด็ด
54320,电视剧4 EP11,,英语,在你的心里桃源谷的颜面是不是比什么都重要,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_30_40,699_00_30_44,860_chinesetts.wav","In your heart, is the reputation of Taoyuan Valley more important than anything else?"
54321,电视剧4 EP11,,泰语,在你的心里桃源谷的颜面是不是比什么都重要,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_30_40,699_00_30_44,860_chinesetts.wav",ในใจของเจ้า หน้าตาของหุบเขาเถาหยวนสำคัญกว่าทุกสิ่งใช่หรือไม่
