编号,片段名,文本,语言,中文,label,音频路径,answer
52534,电视剧2 EP13,,英语,我们赶紧说完就回家,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_10,640_00_09_11,920_chinesetts.wav",Let's go home as soon as we're done.
52535,电视剧2 EP13,,马来语,考生之间不得彼此交谈,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_14,040_00_09_16,240_chinesetts.wav",Peserta peperiksaan tidak boleh bercakap antara satu sama lain.
52536,电视剧2 EP13,,英语,考生之间不得彼此交谈,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_14,040_00_09_16,240_chinesetts.wav",The candidates must not talk to each other.
52537,电视剧2 EP13,,马来语,徐硕让我们给你传个信,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_16,240_00_09_17,480_chinesetts.wav",Xu Jiaojiao suruh kami hantarkan surat kepada awak.
52538,电视剧2 EP13,,英语,徐硕让我们给你传个信,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_16,240_00_09_17,480_chinesetts.wav",Xu Jiaojiao asked us to give you a message.
52539,电视剧2 EP13,,马来语,首都最近只是再三强调事关重大,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_18,360_00_09_20,880_chinesetts.wav","Kebelakangan ini, ibu kota hanya menekankan perkara penting berulang kali."
52540,电视剧2 EP13,,英语,首都最近只是再三强调事关重大,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_18,360_00_09_20,880_chinesetts.wav",ช่วงนี้ในกรุงเทพมหานคร เพียงแค่เน้นความสําคัญของเรื่องมาหลายครั้งเท่านั้น
52541,电视剧2 EP13,,马来语,此次周口有风的连一只苍蝇都飞不出去一页书也带不进去,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_20,880_00_09_24,880_chinesetts.wav","Kali ini, angin berhembus. Walaupun seekor burung terbang, ia tak boleh terbang keluar. Buku pun tak boleh dibawa masuk."
52542,电视剧2 EP13,,英语,此次周口有风的连一只苍蝇都飞不出去一页书也带不进去,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_20,880_00_09_24,880_chinesetts.wav","This time, with the wind at our doorstep, not even a sparrow can fly out, and not even a page can be brought in."
52543,电视剧2 EP13,,马来语,你你说太快了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_33,000_00_09_34,720_chinesetts.wav",Awak cakap terlalu cepat.
52544,电视剧2 EP13,,英语,你你说太快了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_33,000_00_09_34,720_chinesetts.wav",Awak cakap terlalu cepat.
52545,电视剧2 EP13,,马来语,我没听清楚,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_34,720_00_09_35,920_chinesetts.wav",Saya tak dengar dengan jelas.
52546,电视剧2 EP13,,英语,我没听清楚,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_34,720_00_09_35,920_chinesetts.wav",I didn't hear it clearly.
52547,电视剧2 EP13,,马来语,捶捶捶捶你稍微说的慢一点,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_36,720_00_09_39,640_chinesetts.wav","Mak, awak bercakap perlahan-lahan."
52548,电视剧2 EP13,,英语,捶捶捶捶你稍微说的慢一点,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_36,720_00_09_39,640_chinesetts.wav","Mak, awak cakap perlahan-lahan."
52549,电视剧2 EP13,,马来语,而且媳妇儿不也嘱咐我们了吗想让我们多勘察一下看看安防有没有疏漏的地方,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_39,680_00_09_46,240_chinesetts.wav","Selain itu, Maharani Balu telah memerintahkan kami untuk menyiasat lebih lanjut untuk melihat apakah terdapat kelemahan dalam keselamatan."
52550,电视剧2 EP13,,英语,而且媳妇儿不也嘱咐我们了吗想让我们多勘察一下看看安防有没有疏漏的地方,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_39,680_00_09_46,240_chinesetts.wav","Besides, didn't you order us to do more inspections to see if there are any security loopholes?"
52551,电视剧2 EP13,,马来语,还要勘察一下,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_46,240_00_09_47,760_chinesetts.wav",Kita perlu mengkaji.
52552,电视剧2 EP13,,英语,还要勘察一下,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_46,240_00_09_47,760_chinesetts.wav",We need to investigate.
52553,电视剧2 EP13,,马来语,两位要不随我进去看看,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_50,680_00_09_52,880_chinesetts.wav",Kamu berdua mahu masuk bersama saya untuk tengok?
52554,电视剧2 EP13,,英语,两位要不随我进去看看,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_50,680_00_09_52,880_chinesetts.wav",Do you want to come inside with me?
52555,电视剧2 EP13,,马来语,里面几个门内院我们也设了关卡,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_52,880_00_09_55,320_chinesetts.wav",Terdapat beberapa pintu masuk di dalam. Kami juga menetapkan penanda aras.
52556,电视剧2 EP13,,英语,里面几个门内院我们也设了关卡,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_52,880_00_09_55,320_chinesetts.wav",We've set up checkpoints at several entrances.
52557,电视剧2 EP13,,马来语,吹吹要不你们两个先进去吧,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_56,480_00_10_00,240_chinesetts.wav","Jadi, kamu berdua masuk dahulu."
52558,电视剧2 EP13,,英语,吹吹要不你们两个先进去吧,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_09_56,480_00_10_00,240_chinesetts.wav","Hurry up, or you two can go in first."
52559,电视剧2 EP13,,马来语,我在这里等我五哥看看他什么时候过来,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_00,240_00_10_02,840_chinesetts.wav",Saya tunggu di sini untuk melihat bila abang saya akan datang.
52560,电视剧2 EP13,,英语,我在这里等我五哥看看他什么时候过来,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_00,240_00_10_02,840_chinesetts.wav",I'm here waiting for my brother to see when he comes.
52561,电视剧2 EP13,,马来语,你五哥也过了初试,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_03,880_00_10_05,320_chinesetts.wav",Kak lang awak juga lulus peperiksaan pertama.
52562,电视剧2 EP13,,英语,你五哥也过了初试,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_03,880_00_10_05,320_chinesetts.wav",Your brother has passed the preliminary examination.
52563,电视剧2 EP13,,马来语,去吧去吧那我进去了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_07,960_00_10_09,000_chinesetts.wav","Baiklah, saya masuk."
52564,电视剧2 EP13,,英语,去吧去吧那我进去了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_07,960_00_10_09,000_chinesetts.wav","Let's go, I'm in."
52565,电视剧2 EP13,,马来语,江湖版快点,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_13,640_00_10_15,360_chinesetts.wav",Majalah Jianglu. Cepat.
52566,电视剧2 EP13,,英语,江湖版快点,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_13,640_00_10_15,360_chinesetts.wav",ฉบับยุทธภพ รีบหน่อย
52567,电视剧2 EP13,,马来语,月老不好当啊,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_20,400_00_10_21,720_chinesetts.wav",Saya tak sesuai untuk bulan ini.
52568,电视剧2 EP13,,英语,月老不好当啊,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_20,400_00_10_21,720_chinesetts.wav",It's not good for him.
52569,电视剧2 EP13,,马来语,麻烦请问您能帮我找一个人吗,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_23,560_00_10_26,520_chinesetts.wav","Saya nak tanya, bolehkah awak cari seseorang untuk saya?"
52570,电视剧2 EP13,,英语,麻烦请问您能帮我找一个人吗,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_23,560_00_10_26,520_chinesetts.wav",Can you help me find someone?
52571,电视剧2 EP13,,马来语,你找的这个人他确实是在装饰名单上,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_33,480_00_10_36,640_chinesetts.wav","Orang yang awak cari ini, dia memang ada dalam senarai penghias."
52572,电视剧2 EP13,,英语,你找的这个人他确实是在装饰名单上,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_33,480_00_10_36,640_chinesetts.wav","Orang yang awak cari ini, dia memang ada dalam senarai penghias."
52573,电视剧2 EP13,,马来语,但是到现在还未登机应考呢,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_36,640_00_10_39,080_chinesetts.wav","Namun, dia belum mendaftar untuk peperiksaan."
52574,电视剧2 EP13,,英语,但是到现在还未登机应考呢,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_10_36,640_00_10_39,080_chinesetts.wav",But you haven't taken the exam yet.
52575,电视剧2 EP13,,马来语,阿潘你真的放弃了吗,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_02,200_00_11_05,440_chinesetts.wav",Betulkah awak berputus asa?
52576,电视剧2 EP13,,英语,阿潘你真的放弃了吗,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_02,200_00_11_05,440_chinesetts.wav",Are you really giving up?
52577,电视剧2 EP13,,马来语,谁说我放弃了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_08,280_00_11_09,400_chinesetts.wav",Siapa kata saya berputus asa?
52578,电视剧2 EP13,,英语,谁说我放弃了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_08,280_00_11_09,400_chinesetts.wav",Siapa kata saya berputus asa?
52579,电视剧2 EP13,,马来语,那天啊我酒醒之后想了想你跟我说的话,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_16,880_00_11_20,280_chinesetts.wav","Selepas mabuk, saya teringat apa yang awak cakap pada saya pada hari itu."
52580,电视剧2 EP13,,英语,那天啊我酒醒之后想了想你跟我说的话,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_16,880_00_11_20,280_chinesetts.wav","That day, after I woke up, I thought about what you said to me."
52581,电视剧2 EP13,,马来语,难道和网管向所有人招募我这满腹才华必须得惊艳一下那帮腐朽的老夫子让他们见识一下什么才是真实的好文章,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_20,880_00_11_31,680_chinesetts.wav","Adakah pengurus dan pengendali rangkaian perlu merekrut semua orang? Bakat saya yang penuh dengan bakat mesti membuat kejutan kepada kumpulan suami lama yang merosakkan itu, supaya mereka dapat mengenali apa yang merupakan artikel baik yang sebenar?"
52582,电视剧2 EP13,,英语,难道和网管向所有人招募我这满腹才华必须得惊艳一下那帮腐朽的老夫子让他们见识一下什么才是真实的好文章,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_20,880_00_11_31,680_chinesetts.wav","I'm a talented person, and I need to impress the decadent old men and let them know what makes a good article."
52583,电视剧2 EP13,,马来语,那就祝你一举高中榜上有名,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_33,440_00_11_36,880_chinesetts.wav","Jadi, semoga awak menjadi terkenal dalam senarai sekolah tinggi."
52584,电视剧2 EP13,,英语,那就祝你一举高中榜上有名,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_33,440_00_11_36,880_chinesetts.wav",Then I wish you success in high school.
52585,电视剧2 EP13,,马来语,你既然也叫潘驰和民间第一神探同名必是一样的优秀,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_38,000_00_11_43,280_chinesetts.wav","Memandangkan awak juga bergelar Pan Lu dan penyelia pertama rakyat, pasti awak sama hebatnya."
52586,电视剧2 EP13,,英语,你既然也叫潘驰和民间第一神探同名必是一样的优秀,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_38,000_00_11_43,280_chinesetts.wav","Memandangkan awak juga bergelar Pan Lu dan penyelia pertama rakyat, pasti awak sama hebatnya."
52587,电视剧2 EP13,,马来语,今日一看更是容光焕发,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_43,680_00_11_45,400_chinesetts.wav","Hari ini, ia kelihatan lebih cantik."
52588,电视剧2 EP13,,英语,今日一看更是容光焕发,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_43,680_00_11_45,400_chinesetts.wav","Looking at it today, it's even more glamorous."
52589,电视剧2 EP13,,马来语,我这随便倒饬一番必定是英俊潇洒英俊潇安,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_47,200_00_11_51,640_chinesetts.wav",Saya akan berlakon dengan senang hati. Yang pertama mestilah Xiongxiong Xiongxiong dan Xiongxiong dan Xiong'anan.
52590,电视剧2 EP13,,英语,我这随便倒饬一番必定是英俊潇洒英俊潇安,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_47,200_00_11_51,640_chinesetts.wav","I'm a casual girl, and I'm sure you're handsome and handsome."
52591,电视剧2 EP13,,马来语,这玩笑归玩笑你的脸色可不太好,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_52,560_00_11_55,360_chinesetts.wav","Awak bergurau, tapi wajah awak tak bagus."
52592,电视剧2 EP13,,英语,这玩笑归玩笑你的脸色可不太好,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_52,560_00_11_55,360_chinesetts.wav","This is a joke, but your face isn't so good."
52593,电视剧2 EP13,,马来语,这两天可是又醉酒了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_55,920_00_11_57,920_chinesetts.wav","Dua hari ini, dia mabuk lagi."
52594,电视剧2 EP13,,英语,这两天可是又醉酒了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_55,920_00_11_57,920_chinesetts.wav","Dua hari ini, dia mabuk lagi."
52595,电视剧2 EP13,,马来语,我这几天忙着查案子看卷宗呢但毫无头绪,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_58,840_00_12_04,720_chinesetts.wav","Beberapa hari ini, saya sibuk menyiasat kes dan melihat dokumen, tapi tak dapat apa-apa."
52596,电视剧2 EP13,,英语,我这几天忙着查案子看卷宗呢但毫无头绪,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_11_58,840_00_12_04,720_chinesetts.wav","Beberapa hari ini, saya sibuk mengkaji kes ini dan membaca buku catatan, tapi tak dapat apa-apa."
52597,电视剧2 EP13,,马来语,你说的案子不会是那什么破物资的案子吧,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_05,320_00_12_09,040_chinesetts.wav","Kes yang awak cakap itu bukan kes mematahkan aset, kan?"
52598,电视剧2 EP13,,英语,你说的案子不会是那什么破物资的案子吧,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_05,320_00_12_09,040_chinesetts.wav","The case you're talking about isn't a case of property damage, is it?"
52599,电视剧2 EP13,,马来语,自然是知道,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_10,400_00_12_11,400_chinesetts.wav",Sudah tentu saya tahu.
52600,电视剧2 EP13,,英语,自然是知道,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_10,400_00_12_11,400_chinesetts.wav",Of course I know.
52601,电视剧2 EP13,,马来语,全程都知道,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_11,480_00_12_12,680_chinesetts.wav",Semua orang tahu.
52602,电视剧2 EP13,,英语,全程都知道,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_11,480_00_12_12,680_chinesetts.wav",Semua orang tahu.
52603,电视剧2 EP13,,马来语,传的神乎其神的,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_12,680_00_12_14,000_chinesetts.wav",Dewa yang diceritakan bergantung kepada dewa mereka.
52604,电视剧2 EP13,,英语,传的神乎其神的,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_12,680_00_12_14,000_chinesetts.wav",Dewa yang diceritakan bergantung kepada dewa mereka.
52605,电视剧2 EP13,,马来语,不过依我看呀你就别只查卷宗了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_14,160_00_12_17,400_chinesetts.wav","Namun, menurut saya, jangan hanya mengkaji kitab."
52606,电视剧2 EP13,,英语,不过依我看呀你就别只查卷宗了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_14,160_00_12_17,400_chinesetts.wav","Namun, menurut saya, jangan hanya mengkaji kitab."
52607,电视剧2 EP13,,马来语,你得多去问问人,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_17,560_00_12_19,000_chinesetts.wav",Awak perlu tanya lebih banyak orang.
52608,电视剧2 EP13,,英语,你得多去问问人,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_17,560_00_12_19,000_chinesetts.wav",You'll have to ask around.
52609,电视剧2 EP13,,马来语,周边的人我都问过了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_21,040_00_12_23,040_chinesetts.wav",Saya dah tanya semua orang di sekeliling.
52610,电视剧2 EP13,,英语,周边的人我都问过了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_21,040_00_12_23,040_chinesetts.wav",I've already asked around.
52611,电视剧2 EP13,,马来语,当事人一个死了一个疯了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_23,640_00_12_26,400_chinesetts.wav","Seorang pekerja mati, seorang lagi dah gila."
52612,电视剧2 EP13,,英语,当事人一个死了一个疯了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_23,640_00_12_26,400_chinesetts.wav",คนที่เกี่ยวข้องคนหนึ่งตาย อีกคนหนึ่งบ้าไปแล้ว
52613,电视剧2 EP13,,马来语,干我们这行最不惧怕尸体,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_28,080_00_12_31,080_chinesetts.wav",Awak paling tak takut dengan mayat dalam perniagaan kami.
52614,电视剧2 EP13,,英语,干我们这行最不惧怕尸体,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_28,080_00_12_31,080_chinesetts.wav",We're the least afraid of dead bodies in this business.
52615,电视剧2 EP13,,马来语,这死人身上好东西好多着呢,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_31,680_00_12_34,280_chinesetts.wav",Orang mati ini mempunyai banyak perkara baik.
52616,电视剧2 EP13,,英语,这死人身上好东西好多着呢,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_31,680_00_12_34,280_chinesetts.wav",There's a lot of good things about this dead man.
52617,电视剧2 EP13,,马来语,再说了这疯子说的话也不一定说的全是疯话,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_34,440_00_12_38,440_chinesetts.wav","Lagipun, apa yang dikatakan oleh orang gila ini, tak semestinya semua yang dia cakap adalah perkara gila."
52618,电视剧2 EP13,,英语,再说了这疯子说的话也不一定说的全是疯话,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_12_34,440_00_12_38,440_chinesetts.wav","Lagipun, apa yang orang gila ini cakap, tak semestinya semua yang dia cakap ialah perkataan gila."
52619,电视剧2 EP13,,马来语,这笔锋是父亲受伤前的笔迹,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_13_34,400_00_13_38,000_chinesetts.wav",Penulisan ini ialah tulisan tangan ayah sebelum dia cedera.
52620,电视剧2 EP13,,英语,这笔锋是父亲受伤前的笔迹,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_13_34,400_00_13_38,000_chinesetts.wav",This pen is my father's handwriting before he was injured.
52621,电视剧2 EP13,,马来语,果然是伪造的,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_13_58,160_00_13_59,600_chinesetts.wav",Sudah pasti ia palsu.
52622,电视剧2 EP13,,英语,果然是伪造的,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_13_58,160_00_13_59,600_chinesetts.wav",It's definitely fake.
52623,电视剧2 EP13,,马来语,若真是了解父亲书法的严博士陷害必然不会使用错误的笔锋,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_00,240_00_14_05,440_chinesetts.wav","Jika dia benar-benar memahami kaedah tulisan ayah, pasti Dr. Xiang tidak akan menggunakan pen yang salah."
52624,电视剧2 EP13,,英语,若真是了解父亲书法的严博士陷害必然不会使用错误的笔锋,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_00,240_00_14_05,440_chinesetts.wav","If you truly understood the ways of your father, you wouldn't use the wrong pen."
52625,电视剧2 EP13,,马来语,伪造之人另有其人,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_06,040_00_14_08,560_chinesetts.wav",Orang yang memalsukan ada orang lain.
52626,电视剧2 EP13,,英语,伪造之人另有其人,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_06,040_00_14_08,560_chinesetts.wav",Orang yang memalsukan ada orang lain.
52627,电视剧2 EP13,,马来语,阿婆谢谢你,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_09,960_00_14_11,720_chinesetts.wav",Mak cik. Terima kasih.
52628,电视剧2 EP13,,英语,阿婆谢谢你,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_09,960_00_14_11,720_chinesetts.wav","Thank you, grandma."
52629,电视剧2 EP13,,马来语,经过你的提醒我似乎想到了别的办法,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_12,200_00_14_16,760_chinesetts.wav","Selepas awak mengingatkan saya, saya nampaknya memikirkan cara lain."
52630,电视剧2 EP13,,英语,经过你的提醒我似乎想到了别的办法,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_12,200_00_14_16,760_chinesetts.wav","After you reminded me, I seem to have found another way."
52631,电视剧2 EP13,,马来语,我可没提醒你,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_18,600_00_14_19,920_chinesetts.wav",Saya tak mengingatkan awak.
52632,电视剧2 EP13,,英语,我可没提醒你,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_18,600_00_14_19,920_chinesetts.wav",I didn't warn you.
52633,电视剧2 EP13,,马来语,我要活着,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_21,960_00_14_23,440_chinesetts.wav",Saya mahu hidup.
52634,电视剧2 EP13,,英语,我要活着,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_21,960_00_14_23,440_chinesetts.wav",I want to live.
52635,电视剧2 EP13,,马来语,不再宣布一事怎么跑这儿来炫耀了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_34,160_00_14_38,680_chinesetts.wav",Tidak perlu mengisytiharkan sesuatu lagi. Mengapa awak lari ke sini untuk mempamerkan diri?
52636,电视剧2 EP13,,英语,不再宣布一事怎么跑这儿来炫耀了,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_34,160_00_14_38,680_chinesetts.wav",Why did you come here to show off without announcing anything?
52637,电视剧2 EP13,,马来语,大哥领我来此是有公务在身,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_38,800_00_14_42,000_chinesetts.wav",Abang bawa saya ke sini kerana ada urusan rasmi.
52638,电视剧2 EP13,,英语,大哥领我来此是有公务在身,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_38,800_00_14_42,000_chinesetts.wav",You brought me here on official business.
52639,电视剧2 EP13,,马来语,你管好你那位府分内的事就行,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_42,160_00_14_44,600_chinesetts.wav",Awak menguruskan urusan dalam Bahagian Jabatan Diraja awak dengan baik.
52640,电视剧2 EP13,,英语,你管好你那位府分内的事就行,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_42,160_00_14_44,600_chinesetts.wav",Awak menguruskan urusan dalam Bahagian Jabatan Diraja awak dengan baik.
52641,电视剧2 EP13,,马来语,我每天看什么去哪里轮不到你插手,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_44,640_00_14_47,920_chinesetts.wav","Setiap hari, saya pergi ke mana-mana tempat tanpa awak campur tangan."
52642,电视剧2 EP13,,英语,我每天看什么去哪里轮不到你插手,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_44,640_00_14_47,920_chinesetts.wav","Setiap hari, saya akan pergi ke mana-mana tempat tanpa awak campur tangan."
52643,电视剧2 EP13,,马来语,行不的事情我管不着,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_48,200_00_14_49,760_chinesetts.wav",Saya tak boleh uruskan apa yang tak boleh dilakukan.
52644,电视剧2 EP13,,英语,行不的事情我管不着,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_48,200_00_14_49,760_chinesetts.wav",I can't handle what I can't handle.
52645,电视剧2 EP13,,马来语,但如果是夫人的分内之事呢,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_50,440_00_14_52,800_chinesetts.wav","Namun, bagaimana jika ia urusan dalaman isteri?"
52646,电视剧2 EP13,,英语,但如果是夫人的分内之事呢,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_50,440_00_14_52,800_chinesetts.wav",But what if it's an internal matter?
52647,电视剧2 EP13,,马来语,后宅乱作一团,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_54,000_00_14_55,320_chinesetts.wav",Mereka bersekongkol.
52648,电视剧2 EP13,,英语,后宅乱作一团,测试集a,"/alg_2025_audios_final/电视剧2 EP13/电视剧2 EP13_00_14_54,000_00_14_55,320_chinesetts.wav",They're all together.
