编号,片段名,文本,语言,中文,label,音频路径,answer
54142,电视剧4 EP11,,英语,怎么你想吃啊,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_18_44,180_00_18_45,820_chinesetts.wav",Why do you want to eat?
54143,电视剧4 EP11,,泰语,怎么你想吃啊,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_18_44,180_00_18_45,820_chinesetts.wav",ทําไมนายถึงอยากกินล่ะ
54144,电视剧4 EP11,,英语,那你好好躺着我去给你做,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_18_47,459_00_18_49,539_chinesetts.wav",Then lie down and I'll do it for you.
54145,电视剧4 EP11,,泰语,那你好好躺着我去给你做,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_18_47,459_00_18_49,539_chinesetts.wav",งั้นเธอนอนดี ๆ นะ ฉันจะไปทําให้นาย
54146,电视剧4 EP11,,英语,快趁热吃吧,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_19_20,019_00_19_20,939_chinesetts.wav",Let's eat while it's hot.
54147,电视剧4 EP11,,泰语,快趁热吃吧,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_19_20,019_00_19_20,939_chinesetts.wav",รีบกินให้ร้อนหน่อยสิ
54148,电视剧4 EP11,,英语,阿池我答应你我永远都不会抛下你的,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_19_39,860_00_19_47,180_chinesetts.wav","I promise you, I will never abandon you."
54149,电视剧4 EP11,,泰语,阿池我答应你我永远都不会抛下你的,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_19_39,860_00_19_47,180_chinesetts.wav",อาจี้ ฉันสัญญากับเธอ ฉันจะไม่ทิ้งเธอ
54150,电视剧4 EP11,,英语,但你也要答应我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_19_50,340_00_19_51,699_chinesetts.wav",But you have to promise me.
54151,电视剧4 EP11,,泰语,但你也要答应我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_19_50,340_00_19_51,699_chinesetts.wav",แต่เธอก็ต้องสัญญากับฉันด้วย
54152,电视剧4 EP11,,英语,不要再吓我了好吗,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_19_53,420_00_19_57,140_chinesetts.wav","Don't scare me anymore, okay?"
54153,电视剧4 EP11,,泰语,不要再吓我了好吗,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_19_53,420_00_19_57,140_chinesetts.wav",ไม่ต้องทําให้ฉันกลัวอีกแล้วนะ
54154,电视剧4 EP11,,英语,他们果然又说防备我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_09,739_00_21_11,180_chinesetts.wav",They said to protect me.
54155,电视剧4 EP11,,泰语,他们果然又说防备我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_09,739_00_21_11,180_chinesetts.wav",พวกเขาบอกอีกแล้วว่า เฝ้าระวังฉัน
54156,电视剧4 EP11,,英语,这里的事不用你管,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_12,259_00_21_13,380_chinesetts.wav",You're not in charge here.
54157,电视剧4 EP11,,泰语,这里的事不用你管,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_12,259_00_21_13,380_chinesetts.wav",เรื่องของที่นี่ นายไม่ต้องจัดการหรอก
54158,电视剧4 EP11,,英语,你赶紧把雪莲带着回去公主的伤要紧,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_13,860_00_21_16,180_chinesetts.wav","Hurry up and take Xilin back to the princess's place, it's urgent."
54159,电视剧4 EP11,,泰语,你赶紧把雪莲带着回去公主的伤要紧,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_13,860_00_21_16,180_chinesetts.wav",นายรีบพาชัยลินกลับ ไปหาเจ้าหญิงด้วย รอยบาดเจ็บเป็นเรื่องสําคัญ
54160,电视剧4 EP11,,英语,那这里的一切是否有公主,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_18,820_00_21_21,499_chinesetts.wav",Does everyone here have a princess?
54161,电视剧4 EP11,,泰语,那这里的一切是否有公主,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_18,820_00_21_21,499_chinesetts.wav",งั้นที่นี่ ทุกอย่างมีเจ้าหญิงหรือไม่
54162,电视剧4 EP11,,英语,一切如实汇报,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_24,180_00_21_26,140_chinesetts.wav",Report everything honestly.
54163,电视剧4 EP11,,泰语,一切如实汇报,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_24,180_00_21_26,140_chinesetts.wav",รายงานทุกอย่างอย่างจริงจัง
54164,电视剧4 EP11,,英语,库房不是失窃吗公主小丽让我把公主的财物全部都清点一遍,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_35,340_00_21_39,539_chinesetts.wav",Wasn't the treasury stolen? Princess Li asked me to clean up all her belongings.
54165,电视剧4 EP11,,泰语,库房不是失窃吗公主小丽让我把公主的财物全部都清点一遍,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_35,340_00_21_39,539_chinesetts.wav",ห้องเก็บของไม่ใช่การขโมยหรือ เจ้าหญิงชวีลี ให้ข้าทําความสะอาด ของของเจ้าหญิงทั้งหมดอีกครั้งหนึ่ง
54166,电视剧4 EP11,,英语,在金小姐的房间里面,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_42,499_00_21_43,779_chinesetts.wav",In Ms. Jin's room.
54167,电视剧4 EP11,,泰语,在金小姐的房间里面,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_42,499_00_21_43,779_chinesetts.wav",ในห้องของนางสาวจิน
54168,电视剧4 EP11,,英语,查到了大量的可疑之物,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_43,900_00_21_45,060_chinesetts.wav",We found a lot of suspicious things.
54169,电视剧4 EP11,,泰语,查到了大量的可疑之物,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_43,900_00_21_45,060_chinesetts.wav",พบวัตถุน่าสงสัยจํานวนมาก
54170,电视剧4 EP11,,英语,不确切来说是可怕,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_45,219_00_21_46,739_chinesetts.wav",It's not exactly scary.
54171,电视剧4 EP11,,泰语,不确切来说是可怕,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_45,219_00_21_46,739_chinesetts.wav",ไม่จริง ๆ ก็น่ากลัว
54172,电视剧4 EP11,,英语,到底什么东西,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_48,620_00_21_49,459_chinesetts.wav",What is it?
54173,电视剧4 EP11,,泰语,到底什么东西,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_48,620_00_21_49,459_chinesetts.wav",อะไรกันแน่
54174,电视剧4 EP11,,英语,我我都不好意思说,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_49,939_00_21_51,699_chinesetts.wav",I'm not ashamed to say it.
54175,电视剧4 EP11,,泰语,我我都不好意思说,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_49,939_00_21_51,699_chinesetts.wav",ผม ผมก็ไม่อายที่จะพูด
54176,电视剧4 EP11,,英语,绝名就是那些搂搂啊抱抱啊摸摸什么的,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_51,860_00_21_58,459_chinesetts.wav","The real names are those who hug, hug, and touch."
54177,电视剧4 EP11,,泰语,绝名就是那些搂搂啊抱抱啊摸摸什么的,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_21_51,860_00_21_58,459_chinesetts.wav",นามแท้คือ คนที่จู๋ออออ จับกอดจู๋ออออ มาสัมผัสอะไรสักอย่าง
54178,电视剧4 EP11,,英语,不行今天晚上就要拜堂了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_08,299_00_22_11,219_chinesetts.wav","No, I'm going to church tonight."
54179,电视剧4 EP11,,泰语,不行今天晚上就要拜堂了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_08,299_00_22_11,219_chinesetts.wav",ไม่สิ คืนนี้ต้องไปทําบุญ
54180,电视剧4 EP11,,英语,我喜服都穿不下了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_11,380_00_22_13,140_chinesetts.wav",I can't wear my favorite clothes.
54181,电视剧4 EP11,,泰语,我喜服都穿不下了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_11,380_00_22_13,140_chinesetts.wav",ฉันชอบชุดทั้งนั้นก็สวมไม่ออกแล้ว
54182,电视剧4 EP11,,英语,不能再吃了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_13,380_00_22_14,219_chinesetts.wav",I can't eat anymore.
54183,电视剧4 EP11,,泰语,不能再吃了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_13,380_00_22_14,219_chinesetts.wav",ไม่กินได้อีกแล้ว
54184,电视剧4 EP11,,英语,可是谁让于夫人每次都不让我吃饱,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_18,340_00_22_21,380_chinesetts.wav",But who's to say that Mrs Yu won't let me eat soup every time?
54185,电视剧4 EP11,,泰语,可是谁让于夫人每次都不让我吃饱,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_18,340_00_22_21,380_chinesetts.wav",แต่ใครที่ยอมให้แม่นางหยวน ไม่ยอมให้ฉันกินข้าวโพดทุกครั้ง
54186,电视剧4 EP11,,英语,小姐怎么是你啊,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_26,340_00_22_30,180_chinesetts.wav","Miss, what's wrong with you?"
54187,电视剧4 EP11,,泰语,小姐怎么是你啊,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_26,340_00_22_30,180_chinesetts.wav",คุณหนู ทําไมเป็นคุณล่ะ
54188,电视剧4 EP11,,英语,少谷主为了防止盗贼偷盗他查了咱们放假装的箱子,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_31,499_00_22_36,299_chinesetts.wav","In order to prevent thieves from stealing, he searched our vacation box."
54189,电视剧4 EP11,,泰语,少谷主为了防止盗贼偷盗他查了咱们放假装的箱子,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_31,499_00_22_36,299_chinesetts.wav",เจ้าของหุบเขาน้อย เพื่อป้องกันการโจรขโมย เขาตรวจสอบกล่องที่พวกเราเก็บของในวันหยุด
54190,电视剧4 EP11,,英语,您的那些话本都被发现了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_36,499_00_22_39,140_chinesetts.wav",Your words would have been discovered.
54191,电视剧4 EP11,,泰语,您的那些话本都被发现了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_36,499_00_22_39,140_chinesetts.wav",คําพูดของคุณถูกค้นพบแล้ว
54192,电视剧4 EP11,,英语,小姐小姐绝命你赶快吩咐下去今天在母亲姑娘房间搜到的东西绝对不能告诉任何人尤其是老爷和夫人,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_41,420_00_22_54,219_chinesetts.wav","Miss, I'm telling you to hurry up and tell them not to tell anyone about what they found in Mother's room today, especially not the boss and his wife."
54193,电视剧4 EP11,,泰语,小姐小姐绝命你赶快吩咐下去今天在母亲姑娘房间搜到的东西绝对不能告诉任何人尤其是老爷和夫人,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_41,420_00_22_54,219_chinesetts.wav",คุณหนู คุณหนูต้องรีบสั่งให้ลงไปเลย สิ่งที่เราค้นพบในห้องของแม่หนูวันนี้ ต้องห้ามบอกใครเลย โดยเฉพาะคุณพ่อกับคุณแม่
54194,电视剧4 EP11,,英语,上五谷隔壁还有两箱呢,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_55,459_00_22_57,699_chinesetts.wav",There are two more boxes in the Upper Fifth Valley.
54195,电视剧4 EP11,,泰语,上五谷隔壁还有两箱呢,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_55,459_00_22_57,699_chinesetts.wav",อีกสองกล่องอยู่ข้างถิ่นหุบเขาที่ห้า
54196,电视剧4 EP11,,英语,你们你你们干什么,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_59,340_00_23_02,860_chinesetts.wav",What are you doing?
54197,电视剧4 EP11,,泰语,你们你你们干什么,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_22_59,340_00_23_02,860_chinesetts.wav",พวกนาย พวกนายทําอะไรกัน
54198,电视剧4 EP11,,英语,执迷啊你先退下,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_04,180_00_23_06,259_chinesetts.wav","Chen Fan, back off."
54199,电视剧4 EP11,,泰语,执迷啊你先退下,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_04,180_00_23_06,259_chinesetts.wav",เซี่ยวฟู่ คุณถอยไปก่อนนะ
54200,电视剧4 EP11,,英语,秋儿妹妹这些书当真都是你的,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_11,459_00_23_16,060_chinesetts.wav","My dear sister, these books are really yours."
54201,电视剧4 EP11,,泰语,秋儿妹妹这些书当真都是你的,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_11,459_00_23_16,060_chinesetts.wav",พี่ชายเอเชี่ยน หนังสือพวกนี้เป็นของคุณจริง ๆ
54202,电视剧4 EP11,,英语,我说不是我的你会信吗,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_17,140_00_23_20,380_chinesetts.wav","If I say it's not mine, will you believe me?"
54203,电视剧4 EP11,,泰语,我说不是我的你会信吗,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_17,140_00_23_20,380_chinesetts.wav",ถ้าฉันบอกว่าไม่ใช่ของฉัน นายจะจดหมายไหม
54204,电视剧4 EP11,,英语,那你跟我解释解释为什么这些话本上都是你的自己,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_20,539_00_23_24,779_chinesetts.wav",Then explain to me why these words are your own.
54205,电视剧4 EP11,,泰语,那你跟我解释解释为什么这些话本上都是你的自己,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_20,539_00_23_24,779_chinesetts.wav",งั้นนายก็อธิบายกับฉันสิ อธิบายว่าทําไม คําพูดเหล่านี้ ในความเป็นจริง เป็นของนายเอง
54206,电视剧4 EP11,,英语,你都知道了为什么还要明知故问,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_25,660_00_23_27,939_chinesetts.wav",Now you know why I need to know why.
54207,电视剧4 EP11,,泰语,你都知道了为什么还要明知故问,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_25,660_00_23_27,939_chinesetts.wav",พวกท่านก็รู้แล้วว่าทําไมถึงต้องถามถึงความรู้อย่างถี่ถ้วนอีก
54208,电视剧4 EP11,,英语,秋儿你太糊涂了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_28,140_00_23_29,820_chinesetts.wav",You're too confused.
54209,电视剧4 EP11,,泰语,秋儿你太糊涂了,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_28,140_00_23_29,820_chinesetts.wav",เสี่ยวเอ่ย เธอสับสนมาก
54210,电视剧4 EP11,,英语,你也是名门闺秀,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_30,259_00_23_31,299_chinesetts.wav",You're also a famous martial artist.
54211,电视剧4 EP11,,泰语,你也是名门闺秀,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_30,259_00_23_31,299_chinesetts.wav",นายก็เป็นนักแสดงที่โด่งดังเช่นกัน
54212,电视剧4 EP11,,英语,怎么能写写出这些污秽荒淫的话本呢,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_31,459_00_23_35,299_chinesetts.wav",How can I write such filthy and obscene words?
54213,电视剧4 EP11,,泰语,怎么能写写出这些污秽荒淫的话本呢,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_31,459_00_23_35,299_chinesetts.wav",จะเขียนหนังสือบรรยายโสเภทโสโสโสโสโสโสโสโสโสโสโสแบบนี้ได้อย่างไร
54214,电视剧4 EP11,,英语,我的画党哪里不会啊,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_37,219_00_23_39,019_chinesetts.wav",Where is my painting party?
54215,电视剧4 EP11,,泰语,我的画党哪里不会啊,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_37,219_00_23_39,019_chinesetts.wav",พรรคจิตรของผม ไม่มีที่ไหนหรอก
54216,电视剧4 EP11,,英语,这些都是我辛辛苦苦写的你凭什么这么说他,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_39,380_00_23_42,100_chinesetts.wav",These are my hard-written notes. Why do you say that to him?
54217,电视剧4 EP11,,泰语,这些都是我辛辛苦苦写的你凭什么这么说他,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_39,380_00_23_42,100_chinesetts.wav",ทั้งหมดนี้ฉันเขียนมาอย่างหนัก ทําไมนายถึงพูดแบบนั้นกับเขา
54218,电视剧4 EP11,,英语,你为何不知错,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_42,459_00_23_43,779_chinesetts.wav",Why are you so sure?
54219,电视剧4 EP11,,泰语,你为何不知错,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_42,459_00_23_43,779_chinesetts.wav",ทําไมนายไม่เข้าใจผิดล่ะ
54220,电视剧4 EP11,,英语,今天这件事我会帮你遮掩过去,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_46,900_00_23_48,739_chinesetts.wav",I'll help you cover up today's incident.
54221,电视剧4 EP11,,泰语,今天这件事我会帮你遮掩过去,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_46,900_00_23_48,739_chinesetts.wav",วันนี้เรื่องนี้ ฉันจะช่วยนายปกปิดให้พ้น
54222,电视剧4 EP11,,英语,但这些东西绝对不能留在古中也不能让任何人知道,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_48,939_00_23_52,299_chinesetts.wav",But these things definitely can't stay in the past and can't let anyone know.
54223,电视剧4 EP11,,泰语,但这些东西绝对不能留在古中也不能让任何人知道,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_48,939_00_23_52,299_chinesetts.wav",แต่สิ่งเหล่านี้ ไม่ควรถูกเก็บไว้ในโบราณอย่างแน่นอน และไม่ควรให้ใครรู้
54224,电视剧4 EP11,,英语,你要干什么,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_52,499_00_23_53,420_chinesetts.wav",What are you going to do?
54225,电视剧4 EP11,,泰语,你要干什么,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_52,499_00_23_53,420_chinesetts.wav",นายจะทํายังไง
54226,电视剧4 EP11,,英语,这是我的东西你凭什么动它,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_53,900_00_23_55,620_chinesetts.wav",It's mine. Why did you move it?
54227,电视剧4 EP11,,泰语,这是我的东西你凭什么动它,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_53,900_00_23_55,620_chinesetts.wav",นี่คือของของฉัน คุณย้ายมันด้วยอะไร
54228,电视剧4 EP11,,英语,都已经闹成这个样子了你还要怎么样,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_55,820_00_23_58,180_chinesetts.wav",What are you going to do now that you're all dressed up like this?
54229,电视剧4 EP11,,泰语,都已经闹成这个样子了你还要怎么样,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_55,820_00_23_58,180_chinesetts.wav",แล้วนายจะทําอะไรอีก
54230,电视剧4 EP11,,英语,这让旁人看来我旁人顾少夫人是一个专门写不堪入目欢迎之物的人,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_58,539_00_24_03,299_chinesetts.wav","It gives the impression that my neighbor, Ms. Guo, is someone who specializes in writing obscene and unwelcome things."
54231,电视剧4 EP11,,泰语,这让旁人看来我旁人顾少夫人是一个专门写不堪入目欢迎之物的人,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_23_58,539_00_24_03,299_chinesetts.wav",ทําให้คนข้าง ๆ ดูเหมือนว่า นางสาวจุ๋วจุ๋วจุ๋วของผม เป็นคนที่เขียนเฉพาะเรื่องที่น่าสนใจ
54232,电视剧4 EP11,,英语,他们怎么看我们,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_03,459_00_24_04,779_chinesetts.wav",How do they see us?
54233,电视剧4 EP11,,泰语,他们怎么看我们,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_03,459_00_24_04,779_chinesetts.wav",พวกเขามองพวกเรายังไง
54234,电视剧4 EP11,,英语,那么多人喜欢我的话那为什么偏偏在你们讨厌我就变成了不堪入目呢,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_05,060_00_24_10,820_chinesetts.wav","If so many people like me, why am I so obsessed with hating you that I've become unpopular?"
54235,电视剧4 EP11,,泰语,那么多人喜欢我的话那为什么偏偏在你们讨厌我就变成了不堪入目呢,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_05,060_00_24_10,820_chinesetts.wav",ถ้ามีคนชอบฉันมากขนาดนี้ ทําไมถึงชอบที่พวกนายเกลียดฉัน จนฉันกลายเป็นคนน่าเกลียดเลยล่ะ
54236,电视剧4 EP11,,英语,我桃源谷规矩严明自然容不下这些东西,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_19,820_00_24_22,660_chinesetts.wav","My rules are strict, and I can't tolerate such things."
54237,电视剧4 EP11,,泰语,我桃源谷规矩严明自然容不下这些东西,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_19,820_00_24_22,660_chinesetts.wav",กฎของหุบเขาชูหยวน ของฉันเข้มงวดธรรมชาติไม่ยอมรับสิ่งเหล่านี้
54238,电视剧4 EP11,,英语,你若想平息今天的事态就必须要答应我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_23,019_00_24_26,259_chinesetts.wav","If you want to calm down today, you have to promise me."
54239,电视剧4 EP11,,泰语,你若想平息今天的事态就必须要答应我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_23,019_00_24_26,259_chinesetts.wav",ถ้าคุณต้องการบรรเทาสถานการณ์ในวันนี้ คุณต้องยอมรับกับผม
54240,电视剧4 EP11,,英语,从今往后绝对不能碰也不能写这些话本,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_26,580_00_24_30,219_chinesetts.wav","From now on, you absolutely can't touch or write these words."
54241,电视剧4 EP11,,泰语,从今往后绝对不能碰也不能写这些话本,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_26,580_00_24_30,219_chinesetts.wav",จากนี้ไป ไม่ต้องสัมผัสหรือเขียนบทความพวกนี้ได้เลย
54242,电视剧4 EP11,,英语,你之前的荒唐之事也绝对不能再告诉任何人,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_30,539_00_24_34,060_chinesetts.wav",You can't tell anyone about the ridiculous things you did before.
54243,电视剧4 EP11,,泰语,你之前的荒唐之事也绝对不能再告诉任何人,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_30,539_00_24_34,060_chinesetts.wav",เรื่องไร้สาระของคุณก่อนหน้านี้ ก็ต้องห้ามบอกใครอีกแน่นอน
54244,电视剧4 EP11,,英语,你威胁我是吗,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_35,779_00_24_37,420_chinesetts.wav",Are you threatening me?
54245,电视剧4 EP11,,泰语,你威胁我是吗,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_35,779_00_24_37,420_chinesetts.wav",นายขู่ฉันเหรอ
54246,电视剧4 EP11,,英语,我没有威胁你我只是希望你能想清楚,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_37,499_00_24_40,620_chinesetts.wav","I'm not threatening you, I just want you to think clearly."
54247,电视剧4 EP11,,泰语,我没有威胁你我只是希望你能想清楚,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_37,499_00_24_40,620_chinesetts.wav",ฉันไม่ได้ขู่เธอ ฉันแค่หวังว่าเธอจะคิดให้ชัดเจน
54248,电视剧4 EP11,,英语,在这件事上我绝不退让,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_48,219_00_24_51,779_chinesetts.wav",I won't back down on this.
54249,电视剧4 EP11,,泰语,在这件事上我绝不退让,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_48,219_00_24_51,779_chinesetts.wav",ในเรื่องนี้ ข้าจะไม่ยอมแพ้เลย
54250,电视剧4 EP11,,英语,你居然这样说我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_56,699_00_24_58,420_chinesetts.wav",Why did you call me that?
54251,电视剧4 EP11,,泰语,你居然这样说我,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_56,699_00_24_58,420_chinesetts.wav",นายพูดกับฉันแบบนี้จริง ๆ
54252,电视剧4 EP11,,英语,我说的是事实,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_58,820_00_25_00,060_chinesetts.wav",I'm talking about facts.
54253,电视剧4 EP11,,泰语,我说的是事实,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_24_58,820_00_25_00,060_chinesetts.wav",ฉันพูดเรื่องจริง
54254,电视剧4 EP11,,英语,你以为我想嫁到你们这个破桃源谷吗,测试集a,"/alg_2025_audios_final/电视剧4 EP11/电视剧4 EP11_00_25_00,219_00_25_03,140_chinesetts.wav",Do you think I want to marry you in the ruined Peyuan Valley?
