编号,片段名,文本,语言,中文,label,音频路径,answer
53441,电视剧3 EP15,,马来语,想杀我的人乃晋军晋军,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_01_40,640_00_01_44,080.wav",Orang yang ingin membunuh saya ialah tentera Jin. Tentera Jin!
53442,电视剧3 EP15,,马来语,将军被蒙住心窍了,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_01_46,920_00_01_49,400.wav",Jeneral telah terpengaruh dengan kata-katanya.
53443,电视剧3 EP15,,马来语,想和真郡主为敌的是那个昏君梁薇薇,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_01_49,400_00_01_53,800.wav",Yang mahu menentang puteri Liang Wei Wei yang bodoh itu.
53444,电视剧3 EP15,,马来语,方的人都看得见几个刺客冲进来的时候是禁军的装备,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_01_54,480_00_01_59,760.wav",Orang yang di bawah kuasa awak tak dapat melihat ramai. Penyerang yang masuk itu pakai pakaian tentera dilarang.
53445,电视剧3 EP15,,马来语,谁能调得动禁军呢还不是梁薇薇,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_02_01,080_00_02_04,880.wav",Siapa yang dapat pindahkan tentera larangan? Tentulah Liang Weiwei.
53446,电视剧3 EP15,,马来语,这昏君果真恶毒同党伐异排除异己扰乱朝野,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_02_05,640_00_02_11,360.wav",Raja ini memang jahat. Dia menyusun pengikut untuk menyerang orang yang tak sehaluan dengannya. Dia mengusir orang yang tak sehaluan dengannya. Dia mengganggu keadaan negara.
53447,电视剧3 EP15,,马来语,天下如何能交给这样的人,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_02_11,360_00_02_13,080.wav",Bolehkah dunia diserahkan kepada orang seperti ini?
53448,电视剧3 EP15,,马来语,当今朝中大部分人都拥戴将军,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_02_13,920_00_02_16,720.wav","Pada masa ini, majoriti pegawai-pegawai menyokong jeneral."
53449,电视剧3 EP15,,马来语,你们倒是一心为民哪,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_02_30,720_00_02_33,160.wav",Kamu pula hanya mementingkan rakyat.
53450,电视剧3 EP15,,马来语,看样子将军是众志所归啊,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_02_33,680_00_02_36,640.wav","Nampaknya, jeneral disokong oleh ramai orang."
53451,电视剧3 EP15,,马来语,不如现在就起义现在义军已经包围了皇城杨威威是插翅难飞,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_02_36,640_00_02_42,080.wav",Apa kata kita memberontak sekarang? Tentera pemberontak sudah mengepung kota maharaja sekarang. Yang Weiwei sudah terperangkap.
53452,电视剧3 EP15,,马来语,现在只等将军一声令下,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_02_42,720_00_02_45,120.wav","Kini, kami hanya menunggu arahan daripada jeneral."
53453,电视剧3 EP15,,马来语,既然如此那儿臣今夜就起义夺皇城抓昏君治天下,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_02_49,800_00_03_00,400.wav","Memandangkan keadaan ini, patik akan mengamuk malam ini untuk merebut ibu kota, menangkap maharaja dan memerintah dunia."
53454,电视剧3 EP15,,马来语,究竟发生何事,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_03_21,040_00_03_22,560.wav",Apa yang berlaku?
53455,电视剧3 EP15,,马来语,我暂时拖延敌人,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_03_22,560_00_03_23,720.wav",Saya akan melengahkan musuh.
53456,电视剧3 EP15,,马来语,你赶紧召回大军保护薇薇,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_03_23,720_00_03_25,880.wav",Cepat panggil balik tentera untuk melindungi Wei Wei.
53457,电视剧3 EP15,,马来语,末将必夺梁薇薇首级,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_03_31,920_00_03_33,600.wav",Saya akan membawa kepala Liang Weiwei.
53458,电视剧3 EP15,,马来语,橘子可甜了,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_03_48,800_00_03_49,840.wav",Jeruk ini sedap.
53459,电视剧3 EP15,,马来语,皇上你怎么不吃呀,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_03_56,240_00_03_57,480.wav",Tuanku. Mengapa tuanku tak makan?
53460,电视剧3 EP15,,马来语,我可是皇上走,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_04_14,000_00_04_15,000_chinesetts.wav",Saya Maharaja. Lekas pergi.
53461,电视剧3 EP15,,马来语,你们这样子,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_04_15,000_00_04_15,720.wav","Dengan sikap kamu,"
53462,电视剧3 EP15,,马来语,你们这些逆贼是要谋反吗,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_04_22,600_00_04_24,720.wav",Adakah kamu ingin memberontak?
53463,电视剧3 EP15,,马来语,不是义士要反而是皇上逼的民不得不反,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_04_27,480_00_04_31,680.wav","Bukanlah wira yang hendak memberontak, sebaliknya maharaja yang memaksa rakyat untuk memberontak."
53464,电视剧3 EP15,,马来语,真郡主济世救民皇上却派人追杀险些要了性命,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_04_31,680_00_04_37,200.wav","Maharani yang sebenar menyelamatkan rakyat. Namun, Maharaja mengutus orang untuk mengejar dan membunuh Maharani yang sebenar. Nyawa Maharani hampir melayang."
53465,电视剧3 EP15,,马来语,真是令人义愤呢,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_04_37,200_00_04_39,000.wav",Ini sungguh menyakitkan hati.
53466,电视剧3 EP15,,马来语,影将军也只是顺应民心罢了,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_04_39,720_00_04_42,160.wav",Jeneral Ying cuma mengikuti kehendak rakyat.
53467,电视剧3 EP15,,马来语,我杀他干什么呀,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_04_43,160_00_04_44,320.wav",Mengapa saya nak bunuh dia?
53468,电视剧3 EP15,,马来语,刺杀我的人就是你的禁军,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_04_45,720_00_04_47,960.wav",Orang yang cuba membunuh saya ialah askar dilarang awak.
53469,电视剧3 EP15,,马来语,你相信他们说的,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_04_50,040_00_04_51,080.wav",Awak percaya pada kata-kata mereka?
53470,电视剧3 EP15,,马来语,事到如今你杀害了多少人让多少人流离失所,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_04_56,440_00_05_01,200.wav","Kini, berapa ramai orang yang awak bunuh? Berapa ramai orang yang awak buatkan kehilangan tempat tinggal?"
53471,电视剧3 EP15,,马来语,难道你还不悔悟吗,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_05_01,200_00_05_02,920.wav",Awak takkan insaf?
53472,电视剧3 EP15,,马来语,哀家本想保你性命可事到如今不杀你难以平民愤,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_05_03,480_00_05_09,400.wav","Saya ingin menyelamatkan nyawa awak. Namun, sampai sekarang, sukar untuk memuaskan hati rakyat jika awak tak dihukum mati."
53473,电视剧3 EP15,,马来语,朕既要称帝后宫中就不能无人,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_05_18,000_00_05_21,520.wav","Setelah saya menjadi maharaja, saya tak boleh kekurangan pembantu di dalam istana."
53474,电视剧3 EP15,,马来语,此前微微对朕侍奉极好不如将她赐给我如何,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_05_22,240_00_05_30,640.wav","Sebelum ini, Wei Wei layan saya dengan baik. Bagaimana kalau awak serahkan dia kepada saya?"
53475,电视剧3 EP15,,马来语,至于景南从小跋扈骄纵,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_05_32,440_00_05_35,880.wav",Manakala Jing Nan memang sombong dan manja sejak kecil.
53476,电视剧3 EP15,,马来语,朕要把他留在身边当护卫将他此前对朕的照顾一一回报,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_05_35,880_00_05_42,080.wav",Beta nak tinggalkan dia di sisi beta sebagai pengawal peribadi. Dia pernah menjaga beta. Beta akan balas jasa dia.
53477,电视剧3 EP15,,马来语,把他带下去,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_05_44,080_00_05_44,760.wav",Bawa dia turun.
53478,电视剧3 EP15,,马来语,你别太过分了,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_05_48,640_00_05_49,880.wav",Jangan melampau.
53479,电视剧3 EP15,,马来语,你如今不过一介废帝,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_05_51,240_00_05_53,120.wav","Kini, awak hanya bekas maharaja yang tak berguna."
53480,电视剧3 EP15,,马来语,朕把你纳入后宫你应该感恩戴德替你不弃,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_05_53,880_00_05_58,480.wav",Saya masukkan awak ke dalam istana. Awak patut bersyukur dan membalas budi saya.
53481,电视剧3 EP15,,马来语,既然皇上喜欢那便要了,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_06_01,360_00_06_04,640.wav","Memandangkan tuanku suka, kami akan ambil."
53482,电视剧3 EP15,,马来语,为何不杀了他,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_06_27,280_00_06_28,440.wav",Mengapa awak tak bunuh dia?
53483,电视剧3 EP15,,马来语,自己的男人成了主子自己的臣子向他人称臣,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_06_30,040_00_06_36,200.wav","Lelaki sendiri jadi tuan, rakyat sendiri jadi pengikut orang lain."
53484,电视剧3 EP15,,马来语,这是极大的侮辱,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_06_36,200_00_06_37,640.wav",Ini penghinaan yang paling besar.
53485,电视剧3 EP15,,马来语,哀家会派人时时刻刻盯着他们,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_06_38,520_00_06_42,120.wav",Saya akan mengarahkan orang memerhati mereka setiap masa.
53486,电视剧3 EP15,,马来语,景清但凡让梁薇薇好过她就得死,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_06_42,120_00_06_47,000.wav","Jika Jing Qing melepaskan Liang Weiwei, dia pasti akan mati."
53487,电视剧3 EP15,,马来语,忠臣护国有功,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_06_52,080_00_06_54,000.wav","Pembesar yang setia melindungi negara,"
53488,电视剧3 EP15,,马来语,望以后共同协助共创盛世,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_06_55,600_00_06_58,760.wav",Saya harap kita bekerjasama untuk mencipta zaman keemasan.
53489,电视剧3 EP15,,马来语,维维你听我说,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_07_25,480_00_07_26,560.wav","Vivi, dengar kata saya."
53490,电视剧3 EP15,,马来语,听你说谎吗,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_07_28,920_00_07_30,240.wav",Dengar awak berbohong?
53491,电视剧3 EP15,,马来语,你要不然走,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_07_30,240_00_07_31,240.wav","Kalau tak, awak pergi."
53492,电视剧3 EP15,,马来语,什么点儿有人偷听,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_07_31,240_00_07_32,960.wav",Apa? Ada orang mengintip?
53493,电视剧3 EP15,,马来语,这个太监通传的日子还不习惯呢,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_07_38,280_00_07_41,760.wav",Gundik ini masih tak biasa dengan kehidupan.
53494,电视剧3 EP15,,马来语,往日哀家呀是人人闭口不提的,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_07_41,760_00_07_45,120.wav","Dulu, beta ialah orang yang tak digemari."
53495,电视剧3 EP15,,马来语,以后啊谁再敢对母后不敬朕饶不了他,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_07_46,520_00_07_50,600.wav","Mulai sekarang, jika sesiapa berani tak hormat kepada maharani balu, saya takkan biarkan dia."
53496,电视剧3 EP15,,马来语,皇后过得可好啊,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_07_53,640_00_07_55,600.wav",Permaisuri hidup senang.
53497,电视剧3 EP15,,马来语,简直是天纵奇才啊,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_07_59,240_00_08_01,320.wav",Dia memang genius.
53498,电视剧3 EP15,,马来语,你要杀就杀玩这种把戏有意思吗,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_08_02,800_00_08_05,440.wav","Jika awak ingin membunuh saya, mengapa awak bermain helah seperti ini?"
53499,电视剧3 EP15,,马来语,让你生不如死更有意思,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_08_08,920_00_08_11,680.wav",Membuat awak hidup lebih teruk daripada mati lebih menarik.
53500,电视剧3 EP15,,马来语,看见你们这么和睦哀家也就放心了,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_08_14,280_00_08_17,880.wav","Melihat kamu begitu harmoni, saya berasa lega."
53501,电视剧3 EP15,,马来语,该与星辰会面了,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_08_20,280_00_08_22,080.wav",Masa untuk berjumpa dengan Xingchen.
53502,电视剧3 EP15,,马来语,皇后适可而止切莫误了国事,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_08_22,080_00_08_24,920.wav","Maharani, jangan terlalu keterlaluan. Jangan mengganggu urusan negara."
53503,电视剧3 EP15,,马来语,大军到来前不要轻举妄动,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_08_42,400_00_08_44,560_chinesetts.wav",Jangan bertindak sesuka hati sebelum tentera besar tiba.
53504,电视剧3 EP15,,马来语,万一惹恼了太后,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_08_45,440_00_08_46,680.wav","Kalau mak menggusarkan Maharani Balu,"
53505,电视剧3 EP15,,马来语,死呗有什么大不了的,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_08_47,280_00_08_49,240.wav","Kalau mati, tak ada apa-apa yang besar."
53506,电视剧3 EP15,,马来语,今晚天气不错要不要去走走,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_09_04,720_00_09_07,680.wav",Cuaca baik malam ini. Apa kata kita berjalan-jalan?
53507,电视剧3 EP15,,马来语,我并非故意隐瞒只是母后在宫里安置眼线,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_09_26,800_00_09_31,800.wav",Saya bukan sengaja menyembunyikan. Mak di istana sudah meletakkan orang.
53508,电视剧3 EP15,,马来语,你就是嫌我是累赘,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_09_32,760_00_09_34,120.wav",Awak anggap saya sebagai beban.
53509,电视剧3 EP15,,马来语,要不是我你不用跟他们联系,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_09_34,960_00_09_38,000.wav","Kalau bukan kerana saya, awak tak perlu menghubungi mereka."
53510,电视剧3 EP15,,马来语,如果我猜的没错暗中杀你的祸首就是我母后,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_09_50,720_00_09_55,400.wav","Jika saya menebak dengan betul, orang yang membunuh awak secara diam-diam ialah mak saya."
53511,电视剧3 EP15,,马来语,过了这一关就没事了,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_09_56,240_00_09_58,800.wav","Jika kita lepasinya, tiada masalah."
53512,电视剧3 EP15,,马来语,这明天就到了这,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_10_10,760_00_10_12,240.wav",Barang akan sampai esok.
53513,电视剧3 EP15,,马来语,后面什么安排呀,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_10_13,120_00_10_14,440_chinesetts.wav",Apa rancangan awak seterusnya?
53514,电视剧3 EP15,,马来语,CHANGE CHANGE CHANGE CHANGE CHANGE CHANGE,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_10_16,120_00_10_17,560_chinesetts.wav",CHANGE CHANGE CHANGE CHANGE CHANGE CHANGE
53515,电视剧3 EP15,,马来语,在治疗这个时候,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_10_17,920_00_10_19,000.wav","semasa rawatan,"
53516,电视剧3 EP15,,马来语,跑不跑给个准信儿啊,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_10_19,000_00_10_20,360_chinesetts.wav",Awak boleh lari atau tak?
53517,电视剧3 EP15,,马来语,你们继续吧,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_10_21,040_00_10_22,440.wav",Kamu teruskan saja.
53518,电视剧3 EP15,,马来语,景南是什么时候知道的呀,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_10_29,880_00_10_31,880.wav",Sejak bila Jing Nan tahu?
53519,电视剧3 EP15,,马来语,只比你早一点儿,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_10_33,440_00_10_35,080.wav",Cuma saya lahir lebih awal daripada awak.
53520,电视剧3 EP15,,马来语,自己睡去吧,测试集a,"/alg_2025_audios_final/电视剧3 EP15/电视剧3 EP15_00_10_38,560_00_10_39,680.wav",Awak tidur sendiri.
53521,电视剧3 EP16,,马来语,中秋夜前夕母后会和各大臣子商议中秋月夜的事宜,测试集a,"/alg_2025_audios_final/电视剧3 EP16/电视剧3 EP16_00_00_10,840_00_00_15,720.wav","Malam sebelum Perayaan Kuih Bulan, makanda akan berbincang dengan menteri-menteri lain mengenai hal Perayaan Kuih Bulan."
53522,电视剧3 EP16,,马来语,到时候真郡主也会到场,测试集a,"/alg_2025_audios_final/电视剧3 EP16/电视剧3 EP16_00_00_16,280_00_00_18,520.wav","Saat itu, Puteri Caiwei sebenar akan hadir."
53523,电视剧3 EP16,,马来语,到时候所有的侍卫都会集中于大殿内,测试集a,"/alg_2025_audios_final/电视剧3 EP16/电视剧3 EP16_00_00_19,720_00_00_22,440.wav","Pada masa itu, semua pengawal akan berkumpul di Balai Besar."
53524,电视剧3 EP16,,马来语,到时候赤尾就由我来搞定,测试集a,"/alg_2025_audios_final/电视剧3 EP16/电视剧3 EP16_00_00_23,440_00_00_26,280.wav","Pada masa itu, saya akan uruskan Chi Wei."
53525,电视剧3 EP16,,马来语,都是我哥们儿,测试集a,"/alg_2025_audios_final/电视剧3 EP16/电视剧3 EP16_00_00_26,280_00_00_27,560.wav",Mereka kawan saya.
53526,电视剧3 EP16,,马来语,指挥使您连兵权都没有了谁拿你当哥们,测试集a,"/alg_2025_audios_final/电视剧3 EP16/电视剧3 EP16_00_00_29,040_00_00_32,160.wav","Sekarang, awak tak lagi berkuasa atas tentera. Tiada siapa anggap awak rakan."
53527,电视剧3 EP16,,马来语,到时候呢我就和微微去搜真郡主身上的令牌,测试集a,"/alg_2025_audios_final/电视剧3 EP16/电视剧3 EP16_00_00_47,640_00_00_51,680.wav","Pada masa itu, saya dan Wei Wei akan mencari tanda puteri Zhen."
53528,电视剧3 EP16,,马来语,到时候你们两个呢就负责去把事情给闹大把宫里的这个官兵给引出去我们就能让大部队进去了,测试集a,"/alg_2025_audios_final/电视剧3 EP16/电视剧3 EP16_00_00_55,560_00_01_03,400.wav","Ketika itu, kamu berdua bertanggungjawab membesarkan hal ini. Tarik keluar askar istana. Kita boleh bawa masuk pasukan besar."
53529,电视剧3 EP16,,马来语,那为啥我不能跟薇薇一组啊,测试集a,"/alg_2025_audios_final/电视剧3 EP16/电视剧3 EP16_00_01_04,480_00_01_06,640.wav","Kalau begitu, kenapa saya tak boleh berpasangan dengan Wei Wei?"
53530,电视剧4 EP10,,英语,臭妹妹我心里只有你一个人,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_18_49,420_00_18_51,860_chinesetts.wav","Honey, I only have you in my heart."
53531,电视剧4 EP10,,泰语,臭妹妹我心里只有你一个人,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_18_49,420_00_18_51,860_chinesetts.wav",หญิงที่น่าเกลียด ใจข้ามีเพียงเจ้าคนเดียว
53532,电视剧4 EP10,,英语,不是的阿树哥哥,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_15,580_00_19_17,180_chinesetts.wav","No, Brother Shu."
53533,电视剧4 EP10,,泰语,不是的阿树哥哥,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_15,580_00_19_17,180_chinesetts.wav",ไม่ใช่สิ พี่อาซือ
53534,电视剧4 EP10,,英语,都是我的主意,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_18,219_00_19_18,739_chinesetts.wav",It was all my idea.
53535,电视剧4 EP10,,泰语,都是我的主意,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_18,219_00_19_18,739_chinesetts.wav",เป็นความคิดของผมทั้งหมด
53536,电视剧4 EP10,,英语,哭过笑过的事,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_18,900_00_19_19,939_chinesetts.wav","Cry, laugh, everything."
53537,电视剧4 EP10,,泰语,哭过笑过的事,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_18,900_00_19_19,939_chinesetts.wav",เรื่องที่ร้องไห้หรือเรื่องที่หัวเราะ
53538,电视剧4 EP10,,英语,你不是说要帮我,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_24,539_00_19_25,259_chinesetts.wav",You said you would help me.
53539,电视剧4 EP10,,泰语,你不是说要帮我,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_24,539_00_19_25,259_chinesetts.wav",เธอไม่ได้บอกว่าจะช่วยฉันเหรอ
53540,电视剧4 EP10,,英语,你快想想办法呀,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_25,380_00_19_25,860_chinesetts.wav",Hurry up and think of a solution.
53541,电视剧4 EP10,,泰语,你快想想办法呀,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_25,380_00_19_25,860_chinesetts.wav",นายรีบคิดหาวิธีซะ
53542,电视剧4 EP10,,英语,真的要我帮忙吗,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_26,060_00_19_26,939_chinesetts.wav",Do you really need my help?
53543,电视剧4 EP10,,泰语,真的要我帮忙吗,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_26,060_00_19_26,939_chinesetts.wav",จริง ๆ แล้วอยากให้ฉันช่วยเหรอ
53544,电视剧4 EP10,,英语,那百万可别吃醋啊,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_29,380_00_19_30,900_chinesetts.wav",Don't be jealous of that million.
53545,电视剧4 EP10,,泰语,那百万可别吃醋啊,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_29,380_00_19_30,900_chinesetts.wav",เช่นนั้นไป่วั่นอย่าหึงนะ
53546,电视剧4 EP10,,英语,这酒会上失仪,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_32,860_00_19_33,900_chinesetts.wav",It's inappropriate.
53547,电视剧4 EP10,,泰语,这酒会上失仪,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_32,860_00_19_33,900_chinesetts.wav",ในงานเลี้ยงนี้ไม่สมควร
53548,电视剧4 EP10,,英语,我觉得没有声音了,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_34,499_00_19_35,739_chinesetts.wav",I don't think there's any sound coming out of it.
53549,电视剧4 EP10,,泰语,我觉得没有声音了,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_34,499_00_19_35,739_chinesetts.wav",ผมว่าเสียงหายไปแล้ว
53550,电视剧4 EP10,,英语,可是你现在学会弄虚作假了,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_35,900_00_19_38,739_chinesetts.wav",But now you've learned how to cheat.
53551,电视剧4 EP10,,泰语,可是你现在学会弄虚作假了,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_35,900_00_19_38,739_chinesetts.wav",แต่ตอนนี้คุณ ได้เรียนรู้การปลอมแปลงแล้ว
53552,电视剧4 EP10,,英语,亲手做的冰球,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_46,180_00_19_48,860_chinesetts.wav",My own hockey pucks.
53553,电视剧4 EP10,,泰语,亲手做的冰球,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_46,180_00_19_48,860_chinesetts.wav",ไอซ์สเก็ตที่ทำด้วยตัวเอง
53554,电视剧4 EP10,,英语,以公司的期末考为这件事情绝不能怪罪于金小姐,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_54,580_00_19_58,939_chinesetts.wav",The final exams should not be blamed on Miss Jin.
53555,电视剧4 EP10,,泰语,以公司的期末考为这件事情绝不能怪罪于金小姐,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_19_54,580_00_19_58,939_chinesetts.wav",ให้การสอบปลายภาคของบริษัท เป็นเรื่องนี้ ต้องไม่โทษถึงคุณหนูจินเด็ดขาด
53556,电视剧4 EP10,,英语,为何不能怪罪,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_20_00,580_00_20_01,620_chinesetts.wav",Why not?
53557,电视剧4 EP10,,泰语,为何不能怪罪,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_20_00,580_00_20_01,620_chinesetts.wav",ทำไมจะโทษไม่ได้
53558,电视剧4 EP10,,英语,他现在都学会弄虚作假了,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_20_03,779_00_20_06,499_chinesetts.wav",He's learned to cheat now.
53559,电视剧4 EP10,,泰语,他现在都学会弄虚作假了,测试集a,"/alg_2025_audios_final/电视剧4 EP10/电视剧4 EP10_00_20_03,779_00_20_06,499_chinesetts.wav",ตอนนี้เขาได้เรียนรู้การโกหกหลอกลวงแล้ว
